"","month","iso_code","date","location","total_cases","total_deaths","total_cases_per_million","total_deaths_per_million","total_tests","total_tests_per_thousand","total_vaccinations","total_boosters","total_vaccinations_per_hundred","total_boosters_per_hundred","population","population_density","continent"
"3125","2020-08","SLV","2020-08-31","El Salvador",25729,717,3947.074,109.995,312920,48.005,0,0,0,0,6518500,307.811,"North America"
"3126","2020-09","SLV","2020-09-30","El Salvador",29077,843,4460.689,129.324,393512,60.368,0,0,0,0,6518500,307.811,"North America"
"3127","2020-10","SLV","2020-10-31","El Salvador",33826,975,5189.231,149.574,473334,72.614,0,0,0,0,6518500,307.811,"North America"
"3128","2020-11","SLV","2020-11-30","El Salvador",38941,1114,5973.92,170.898,547719,84.025,0,0,0,0,6518500,307.811,"North America"
"3129","2020-12","SLV","2020-12-31","El Salvador",46242,1327,7093.963,203.574,621580,95.356,0,0,0,0,6518500,307.811,"North America"
"3130","2021-01","SLV","2021-01-31","El Salvador",54966,1623,8432.308,248.984,695744,106.734,0,0,0,0,6518500,307.811,"North America"
"3131","2021-02","SLV","2021-02-28","El Salvador",60181,1854,9232.339,284.421,764442,117.273,0,0,0,0,6518500,307.811,"North America"
"3132","2021-03","SLV","2021-03-31","El Salvador",64726,2006,9929.585,307.74,841970,129.166,99855,0,1.53,0,6518500,307.811,"North America"
"3133","2021-04","SLV","2021-04-30","El Salvador",69198,2124,10615.632,325.842,NA,NA,915725,0,14.05,0,6518500,307.811,"North America"
"3134","2021-05","SLV","2021-05-31","El Salvador",73702,2249,11306.589,345.018,NA,NA,1925770,0,29.54,0,6518500,307.811,"North America"
"3135","2021-06","SLV","2021-06-30","El Salvador",78766,2381,12083.455,365.268,NA,NA,NA,0,NA,0,6518500,307.811,"North America"
"3136","2021-07","SLV","2021-07-31","El Salvador",86620,2629,13288.333,403.314,NA,NA,NA,0,NA,0,6518500,307.811,"North America"
"3137","2021-08","SLV","2021-08-31","El Salvador",94060,2918,14429.7,447.649,NA,NA,6298361,0,96.62,0,6518500,307.811,"North America"
"3138","2021-09","SLV","2021-09-30","El Salvador",104348,3234,16007.977,496.126,NA,NA,7584818,61132,116.36,0.94,6518500,307.811,"North America"
"3139","2020-02","SMR","2020-02-29","San Marino",1,1,29.403,29.403,0,0,0,0,0,0,34010,556.667,"Europe"
"3140","2020-03","SMR","2020-03-31","San Marino",236,26,6939.136,764.481,0,0,0,0,0,0,34010,556.667,"Europe"
"3141","2020-04","SMR","2020-04-30","San Marino",563,41,16553.955,1205.528,0,0,0,0,0,0,34010,556.667,"Europe"
"3142","2020-05","SMR","2020-05-31","San Marino",687,42,20199.941,1234.931,0,0,0,0,0,0,34010,556.667,"Europe"
"3143","2020-06","SMR","2020-06-30","San Marino",713,42,20964.422,1234.931,0,0,0,0,0,0,34010,556.667,"Europe"
"3144","2020-07","SMR","2020-07-31","San Marino",716,42,21052.632,1234.931,0,0,0,0,0,0,34010,556.667,"Europe"
"3145","2020-08","SMR","2020-08-31","San Marino",735,42,21611.291,1234.931,0,0,0,0,0,0,34010,556.667,"Europe"
"3146","2020-09","SMR","2020-09-30","San Marino",749,42,22022.934,1234.931,0,0,0,0,0,0,34010,556.667,"Europe"
"3147","2020-10","SMR","2020-10-31","San Marino",958,42,28168.186,1234.931,0,0,0,0,0,0,34010,556.667,"Europe"
"3148","2020-11","SMR","2020-11-30","San Marino",1609,45,47309.615,1323.14,0,0,0,0,0,0,34010,556.667,"Europe"
"3149","2020-12","SMR","2020-12-31","San Marino",2333,59,68597.471,1734.784,0,0,0,0,0,0,34010,556.667,"Europe"
"3150","2021-01","SMR","2021-01-31","San Marino",3025,67,88944.428,1970.009,0,0,0,0,0,0,34010,556.667,"Europe"
"3151","2021-02","SMR","2021-02-28","San Marino",3716,74,109261.982,2175.831,0,0,0,0,0,0,34010,556.667,"Europe"
"3152","2021-03","SMR","2021-03-31","San Marino",4732,84,139135.548,2469.862,0,0,12341,0,36.29,0,34010,556.667,"Europe"
"3153","2021-04","SMR","2021-04-30","San Marino",5060,90,148779.771,2646.281,0,0,NA,0,NA,0,34010,556.667,"Europe"
"3154","2021-05","SMR","2021-05-31","San Marino",5090,90,149661.864,2646.281,0,0,42934,0,126.24,0,34010,556.667,"Europe"
"3155","2021-06","SMR","2021-06-30","San Marino",5092,90,149720.67,2646.281,0,0,44515,0,130.89,0,34010,556.667,"Europe"
"3156","2021-07","SMR","2021-07-31","San Marino",5143,90,151220.229,2646.281,0,0,NA,0,NA,0,34010,556.667,"Europe"
"3157","2021-08","SMR","2021-08-31","San Marino",5331,90,156748.015,2646.281,0,0,NA,0,NA,0,34010,556.667,"Europe"
"3158","2021-09","SMR","2021-09-30","San Marino",5440,91,159952.955,2675.684,0,0,NA,0,NA,0,34010,556.667,"Europe"
"3159","2020-03","SOM","2020-03-31","Somalia",5,0,0.306,0,0,0,0,0,0,0,16359500,23.5,"Africa"
"3160","2020-04","SOM","2020-04-30","Somalia",601,28,36.737,1.712,0,0,0,0,0,0,16359500,23.5,"Africa"
"3161","2020-05","SOM","2020-05-31","Somalia",1976,78,120.786,4.768,0,0,0,0,0,0,16359500,23.5,"Africa"
"3162","2020-06","SOM","2020-06-30","Somalia",2924,90,178.734,5.501,0,0,0,0,0,0,16359500,23.5,"Africa"
"3163","2020-07","SOM","2020-07-31","Somalia",3212,93,196.339,5.685,0,0,0,0,0,0,16359500,23.5,"Africa"
"3164","2020-08","SOM","2020-08-31","Somalia",3310,98,202.329,5.99,0,0,0,0,0,0,16359500,23.5,"Africa"
"3165","2020-09","SOM","2020-09-30","Somalia",3588,99,219.322,6.052,0,0,0,0,0,0,16359500,23.5,"Africa"
"3166","2020-10","SOM","2020-10-31","Somalia",3941,104,240.9,6.357,0,0,0,0,0,0,16359500,23.5,"Africa"
"3167","2020-11","SOM","2020-11-30","Somalia",4451,113,272.074,6.907,0,0,0,0,0,0,16359500,23.5,"Africa"
"3168","2020-12","SOM","2020-12-31","Somalia",4714,130,288.151,7.946,0,0,0,0,0,0,16359500,23.5,"Africa"
"3169","2021-01","SOM","2021-01-31","Somalia",4784,130,292.429,7.946,0,0,0,0,0,0,16359500,23.5,"Africa"
"3170","2021-02","SOM","2021-02-28","Somalia",7257,239,443.595,14.609,0,0,0,0,0,0,16359500,23.5,"Africa"
"3171","2021-03","SOM","2021-03-31","Somalia",11398,529,696.721,32.336,0,0,0,0,0,0,16359500,23.5,"Africa"
"3172","2021-04","SOM","2021-04-30","Somalia",13915,713,850.576,43.583,0,0,0,0,0,0,16359500,23.5,"Africa"
"3173","2021-05","SOM","2021-05-31","Somalia",14662,769,896.238,47.006,0,0,134133,0,0.82,0,16359500,23.5,"Africa"
"3174","2021-06","SOM","2021-06-30","Somalia",14946,775,913.598,47.373,0,0,NA,0,NA,0,16359500,23.5,"Africa"
"3175","2021-07","SOM","2021-07-31","Somalia",15403,811,941.532,49.574,0,0,NA,0,NA,0,16359500,23.5,"Africa"
"3176","2021-08","SOM","2021-08-31","Somalia",17466,977,1067.637,59.721,0,0,NA,0,NA,0,16359500,23.5,"Africa"
"3177","2021-09","SOM","2021-09-30","Somalia",19980,1111,1221.309,67.912,0,0,NA,0,NA,0,16359500,23.5,"Africa"
"3178","2020-02","SRB","2020-02-29","Serbia",0,0,0,0,33,0.005,0,0,0,0,6871547,80.291,"Europe"
"3179","2020-03","SRB","2020-03-31","Serbia",900,16,130.975,2.328,3561,0.518,0,0,0,0,6871547,80.291,"Europe"
"3180","2020-04","SRB","2020-04-30","Serbia",9009,179,1311.058,26.049,85645,12.464,0,0,0,0,6871547,80.291,"Europe"
"3181","2020-05","SRB","2020-05-31","Serbia",11412,243,1660.761,35.363,245445,35.719,0,0,0,0,6871547,80.291,"Europe"
"3182","2020-06","SRB","2020-06-30","Serbia",14564,277,2119.465,40.311,401240,58.392,0,0,0,0,6871547,80.291,"Europe"
"3183","2020-07","SRB","2020-07-31","Serbia",25552,573,3718.522,83.387,668984,97.356,0,0,0,0,6871547,80.291,"Europe"
"3184","2020-08","SRB","2020-08-31","Serbia",31406,713,4570.441,103.761,931037,135.492,0,0,0,0,6871547,80.291,"Europe"
"3185","2020-09","SRB","2020-09-30","Serbia",33551,749,4882.598,109,1134239,165.063,0,0,0,0,6871547,80.291,"Europe"
"3186","2020-10","SRB","2020-10-31","Serbia",46954,820,6833.105,119.333,1338631,194.808,0,0,0,0,6871547,80.291,"Europe"
"3187","2020-11","SRB","2020-11-30","Serbia",175438,1604,25531.078,233.426,1777582,258.687,0,0,0,0,6871547,80.291,"Europe"
"3188","2020-12","SRB","2020-12-31","Serbia",337923,3211,49177.136,467.289,2296303,334.176,0,0,0,0,6871547,80.291,"Europe"
"3189","2021-01","SRB","2021-01-31","Serbia",395263,4020,57521.691,585.021,2617473,380.915,0,0,0,0,6871547,80.291,"Europe"
"3190","2021-02","SRB","2021-02-28","Serbia",459259,4443,66834.877,646.579,2940507,427.925,1436682,0,20.91,0,6871547,80.291,"Europe"
"3191","2021-03","SRB","2021-03-31","Serbia",600596,5308,87403.317,772.461,3424443,498.351,2444395,0,35.57,0,6871547,80.291,"Europe"
"3192","2021-04","SRB","2021-04-30","Serbia",689557,6362,100349.601,925.847,3839381,558.736,3514605,0,51.15,0,6871547,80.291,"Europe"
"3193","2021-05","SRB","2021-05-31","Serbia",712472,6865,103684.367,999.047,4152776,604.344,NA,0,NA,0,6871547,80.291,"Europe"
"3194","2021-06","SRB","2021-06-30","Serbia",716562,7047,104279.575,1025.533,4414477,642.428,NA,0,NA,0,6871547,80.291,"Europe"
"3195","2021-07","SRB","2021-07-31","Serbia",721918,7114,105059.021,1035.284,4671408,679.819,5536170,0,80.57,0,6871547,80.291,"Europe"
"3196","2021-08","SRB","2021-08-31","Serbia",762933,7292,111027.837,1061.188,5025390,731.333,NA,0,NA,0,6871547,80.291,"Europe"
"3197","2021-09","SRB","2021-09-30","Serbia",941989,8234,137085.434,1198.275,5650408,822.291,6497670,555495,94.56,8.08,6871547,80.291,"Europe"
"3198","2020-04","SSD","2020-04-30","South Sudan",35,0,3.075,0,0,0,0,0,0,0,11381377,NA,"Africa"
"3199","2020-05","SSD","2020-05-31","South Sudan",994,10,87.336,0.879,0,0,0,0,0,0,11381377,NA,"Africa"
"3200","2020-06","SSD","2020-06-30","South Sudan",2007,38,176.341,3.339,0,0,0,0,0,0,11381377,NA,"Africa"
"3201","2020-07","SSD","2020-07-31","South Sudan",2322,46,204.017,4.042,0,0,0,0,0,0,11381377,NA,"Africa"
"3202","2020-08","SSD","2020-08-31","South Sudan",2527,47,222.029,4.13,0,0,0,0,0,0,11381377,NA,"Africa"
"3203","2020-09","SSD","2020-09-30","South Sudan",2704,49,237.581,4.305,28953,2.544,0,0,0,0,11381377,NA,"Africa"
"3204","2020-10","SSD","2020-10-31","South Sudan",2905,58,255.242,5.096,42831,3.763,0,0,0,0,11381377,NA,"Africa"
"3205","2020-11","SSD","2020-11-30","South Sudan",3109,61,273.166,5.36,59081,5.191,0,0,0,0,11381377,NA,"Africa"
"3206","2020-12","SSD","2020-12-31","South Sudan",3558,63,312.616,5.535,76232,6.698,0,0,0,0,11381377,NA,"Africa"
"3207","2021-01","SSD","2021-01-31","South Sudan",3929,64,345.213,5.623,NA,NA,0,0,0,0,11381377,NA,"Africa"
"3208","2021-02","SSD","2021-02-28","South Sudan",7926,93,696.401,8.171,110226,9.685,0,0,0,0,11381377,NA,"Africa"
"3209","2021-03","SSD","2021-03-31","South Sudan",10165,109,893.126,9.577,132246,11.62,0,0,0,0,11381377,NA,"Africa"
"3210","2021-04","SSD","2021-04-30","South Sudan",10583,115,929.852,10.104,151582,13.318,0,0,0,0,11381377,NA,"Africa"
"3211","2021-05","SSD","2021-05-31","South Sudan",10688,115,939.078,10.104,NA,NA,9744,0,0.09,0,11381377,NA,"Africa"
"3212","2021-06","SSD","2021-06-30","South Sudan",10834,117,951.906,10.28,NA,NA,NA,0,NA,0,11381377,NA,"Africa"
"3213","2021-07","SSD","2021-07-31","South Sudan",11049,119,970.796,10.456,NA,NA,NA,0,NA,0,11381377,NA,"Africa"
"3214","2021-08","SSD","2021-08-31","South Sudan",11436,120,1004.799,10.544,NA,NA,NA,0,NA,0,11381377,NA,"Africa"
"3215","2021-09","SSD","2021-09-30","South Sudan",12010,130,1055.233,11.422,NA,NA,NA,0,NA,0,11381377,NA,"Africa"
"3216","2020-04","STP","2020-04-30","Sao Tome and Principe",14,0,62.678,0,0,0,0,0,0,0,223364,212.841,"Africa"
"3217","2020-05","STP","2020-05-31","Sao Tome and Principe",483,12,2162.39,53.724,0,0,0,0,0,0,223364,212.841,"Africa"
"3218","2020-06","STP","2020-06-30","Sao Tome and Principe",714,13,3196.576,58.201,0,0,0,0,0,0,223364,212.841,"Africa"
"3219","2020-07","STP","2020-07-31","Sao Tome and Principe",871,15,3899.465,67.155,0,0,0,0,0,0,223364,212.841,"Africa"
"3220","2020-08","STP","2020-08-31","Sao Tome and Principe",896,15,4011.389,67.155,0,0,0,0,0,0,223364,212.841,"Africa"
"3221","2020-09","STP","2020-09-30","Sao Tome and Principe",911,15,4078.544,67.155,0,0,0,0,0,0,223364,212.841,"Africa"
"3222","2020-10","STP","2020-10-31","Sao Tome and Principe",945,16,4230.762,71.632,0,0,0,0,0,0,223364,212.841,"Africa"
"3223","2020-11","STP","2020-11-30","Sao Tome and Principe",991,17,4436.704,76.109,0,0,0,0,0,0,223364,212.841,"Africa"
"3224","2020-12","STP","2020-12-31","Sao Tome and Principe",1014,17,4539.675,76.109,0,0,0,0,0,0,223364,212.841,"Africa"
"3225","2021-01","STP","2021-01-31","Sao Tome and Principe",1257,17,5627.585,76.109,0,0,0,0,0,0,223364,212.841,"Africa"
"3226","2021-02","STP","2021-02-28","Sao Tome and Principe",1786,29,7995.917,129.833,0,0,0,0,0,0,223364,212.841,"Africa"
"3227","2021-03","STP","2021-03-31","Sao Tome and Principe",2223,34,9952.365,152.218,0,0,0,0,0,0,223364,212.841,"Africa"
"3228","2021-04","STP","2021-04-30","Sao Tome and Principe",2302,35,10306.048,156.695,0,0,0,0,0,0,223364,212.841,"Africa"
"3229","2021-05","STP","2021-05-31","Sao Tome and Principe",2345,38,10498.558,170.126,0,0,18888,0,8.46,0,223364,212.841,"Africa"
"3230","2021-06","STP","2021-06-30","Sao Tome and Principe",2366,37,10592.575,165.649,0,0,NA,0,NA,0,223364,212.841,"Africa"
"3231","2021-07","STP","2021-07-31","Sao Tome and Principe",2454,37,10986.551,165.649,0,0,NA,0,NA,0,223364,212.841,"Africa"
"3232","2021-08","STP","2021-08-31","Sao Tome and Principe",2608,37,11676.009,165.649,0,0,NA,0,NA,0,223364,212.841,"Africa"
