"","nuts2","year","emp","country","gva","k","regionid"
"1284","fr23",2009,2923.01,"fr",124220.92,157983.125,103
"1285","fr23",2010,2915.06,"fr",127430.53,165317.859375,103
"1286","fr23",2011,2915.87,"fr",131258.43,173046.078125,103
"1287","fr23",2012,3014.97,"fr",132706.18,180553.5625,103
"1288","fr24",2000,4047.51,"fr",138799.17,33030.80078125,104
"1289","fr24",2001,4074.86,"fr",144774.77,62469.48046875,104
"1290","fr24",2002,4092.77,"fr",148430.64,87364.453125,104
"1291","fr24",2003,4077.17,"fr",152133.43,109434.78125,104
"1292","fr24",2004,4084.35,"fr",158256.32,130350.265625,104
"1293","fr24",2005,4099.37,"fr",161581.88,149877.03125,104
"1294","fr24",2006,4121.39,"fr",167264.33,169352.671875,104
"1295","fr24",2007,4147.87,"fr",174134.89,189165.46875,104
"1296","fr24",2008,4134.29,"fr",170859.7,206812.84375,104
"1297","fr24",2009,4089.82,"fr",167803.55,217841.015625,104
"1298","fr24",2010,4097.96,"fr",169540.32,227380.359375,104
"1299","fr24",2011,4080.16,"fr",174633.29,237640.609375,104
"1300","fr24",2012,4209.68,"fr",175568.62,247218.625,104
"1301","fr25",2000,2320.93,"fr",75718.71,18715.80078125,105
"1302","fr25",2001,2317.88,"fr",77591.3,34950.73046875,105
"1303","fr25",2002,2344.19,"fr",80225.52,48903.21875,105
"1304","fr25",2003,2345.89,"fr",83148,61665.8359375,105
"1305","fr25",2004,2336.34,"fr",87117.82,73866.2578125,105
"1306","fr25",2005,2343.14,"fr",88743.51,85249.8203125,105
"1307","fr25",2006,2356.96,"fr",92199.37,96681.25,105
"1308","fr25",2007,2390.27,"fr",95638.76,108169.359375,105
"1309","fr25",2008,2362.87,"fr",95497.19,118622.453125,105
"1310","fr25",2009,2347.97,"fr",93375.5,125310.1875,105
"1311","fr25",2010,2335.36,"fr",94540.66,131418.0625,105
"1312","fr25",2011,2333.37,"fr",97766.27,137722.359375,105
"1313","fr25",2012,2409.8,"fr",96878.4,143619.90625,105
"1314","fr26",2000,2633.46,"fr",90100.84,21666.099609375,106
"1315","fr26",2001,2639.06,"fr",92279.54,40524.5859375,106
"1316","fr26",2002,2657.51,"fr",94679.86,56493.796875,106
"1317","fr26",2003,2655.39,"fr",96677.1,70624.4296875,106
"1318","fr26",2004,2654.98,"fr",100950.71,84169.0625,106
"1319","fr26",2005,2659.33,"fr",102444.09,96574.40625,106
"1320","fr26",2006,2679.98,"fr",106351.37,109192.4453125,106
"1321","fr26",2007,2705.28,"fr",112389.58,122263.3828125,106
"1322","fr26",2008,2679.11,"fr",112805.37,134414.671875,106
"1323","fr26",2009,2646.24,"fr",108969.07,141721.96875,106
"1324","fr26",2010,2625.88,"fr",107756.92,147144.46875,106
"1325","fr26",2011,2632.5,"fr",111360.01,153146,106
"1326","fr26",2012,2709.41,"fr",111420.78,158500,106
"1327","fr30",2000,6158.09,"fr",200680.93,46194.3984375,107
"1328","fr30",2001,6221.6,"fr",207206.91,86820.9375,107
"1329","fr30",2002,6290.64,"fr",215137.58,121547.796875,107
"1330","fr30",2003,6256.45,"fr",221798.37,152652.625,107
"1331","fr30",2004,6249.09,"fr",229870.23,182093.734375,107
"1332","fr30",2005,6240.14,"fr",236496.84,209661.078125,107
"1333","fr30",2006,6316.21,"fr",247341.97,237524.015625,107
"1334","fr30",2007,6391.02,"fr",259262.47,266078.40625,107
"1335","fr30",2008,6327.09,"fr",265796.48,293239.15625,107
"1336","fr30",2009,6285,"fr",259559.6,310398.375,107
"1337","fr30",2010,6302.65,"fr",255238.95,325238.8125,107
"1338","fr30",2011,6308.44,"fr",264280.39,340991,107
"1339","fr30",2012,6472.45,"fr",268846.19,354875.65625,107
"1340","fr41",2000,3627.44,"fr",121900.56,29101.80078125,108
"1341","fr41",2001,3645.97,"fr",126628.53,54883.9296875,108
"1342","fr41",2002,3651.19,"fr",129640.68,76696.5390625,108
"1343","fr41",2003,3635.53,"fr",133012.45,96198.859375,108
"1344","fr41",2004,3611.91,"fr",138836.37,114771.03125,108
"1345","fr41",2005,3595,"fr",141057.65,131837.375,108
"1346","fr41",2006,3603.18,"fr",145416.91,148765.96875,108
"1347","fr41",2007,3636.88,"fr",150565.65,165747.46875,108
"1348","fr41",2008,3588.93,"fr",148392.36,180346.65625,108
"1349","fr41",2009,3530.36,"fr",144533.27,189280.765625,108
"1350","fr41",2010,3523.29,"fr",148431.47,197794.65625,108
"1351","fr41",2011,3497.83,"fr",151465.86,206431.15625,108
"1352","fr41",2012,3586.53,"fr",145132.37,213766.578125,108
"1353","fr42",2000,3118.1,"fr",111571.82,26501.400390625,109
"1354","fr42",2001,3135.09,"fr",115013.77,49787.390625,109
"1355","fr42",2002,3140.71,"fr",117708.6,69523.984375,109
"1356","fr42",2003,3137.12,"fr",120221.15,86797.6875,109
"1357","fr42",2004,3131.06,"fr",123744.41,103547.3359375,109
"1358","fr42",2005,3141.06,"fr",125176.54,118628.8359375,109
"1359","fr42",2006,3159.31,"fr",129833.77,133733.515625,109
"1360","fr42",2007,3188.63,"fr",137295.7,149560.890625,109
"1361","fr42",2008,3154.59,"fr",140545.89,163713.65625,109
"1362","fr42",2009,3115.62,"fr",137406.43,172584.8125,109
"1363","fr42",2010,3130.42,"fr",136586.59,179913.296875,109
"1364","fr42",2011,3142.39,"fr",141196.33,188206.203125,109
"1365","fr42",2012,3251.17,"fr",140965.39,195452.078125,109
"1366","fr43",2000,1860.55,"fr",62610.64,15193.099609375,110
"1367","fr43",2001,1869.41,"fr",65777.19,28825.43359375,110
"1368","fr43",2002,1873.21,"fr",67231.1,40342.51953125,110
"1369","fr43",2003,1865.56,"fr",68473.39,50390.640625,110
"1370","fr43",2004,1866.44,"fr",70592.69,59821.34375,110
"1371","fr43",2005,1861.88,"fr",71344.22,68463.0390625,110
"1372","fr43",2006,1868.93,"fr",73031.88,76921.484375,110
"1373","fr43",2007,1872.05,"fr",76023.57,85579.5625,110
"1374","fr43",2008,1854.09,"fr",76164.5,93686.7265625,110
"1375","fr43",2009,1815.62,"fr",73900.72,98668.015625,110
"1376","fr43",2010,1825.84,"fr",74161.09,102862.515625,110
"1377","fr43",2011,1822.6,"fr",76246.59,107259.640625,110
"1378","fr43",2012,1895.24,"fr",73486.77,110680.09375,110
"1379","fr51",2000,5584.88,"fr",186092.32,43887.6015625,111
"1380","fr51",2001,5666.69,"fr",196591.53,83456.4609375,111
"1381","fr51",2002,5730.15,"fr",203822.01,117382.4921875,111
"1382","fr51",2003,5754.88,"fr",210838.03,148227.21875,111
"1383","fr51",2004,5789.33,"fr",219001.82,176966.9375,111
"1384","fr51",2005,5848.3,"fr",226700.9,204471.203125,111
"1385","fr51",2006,5947.08,"fr",235106.45,232046.828125,111
"1386","fr51",2007,6048.66,"fr",247331.68,260343.90625,111
"1387","fr51",2008,6035.3,"fr",254099.67,288438.71875,111
"1388","fr51",2009,5973.82,"fr",248180.48,306297.5,111
"1389","fr51",2010,6032.27,"fr",250550.22,321484.5625,111
"1390","fr51",2011,6059.86,"fr",263289.79,338847.09375,111
"1391","fr51",2012,6305.59,"fr",266420.01,355397.4375,111
"1392","fr52",2000,4829.97,"fr",161231.12,38128.8984375,112
"1393","fr52",2001,4905.74,"fr",167905.28,71927.4609375,112
"1394","fr52",2002,4974.63,"fr",173446.85,100968.640625,112
"1395","fr52",2003,4987.21,"fr",179467.28,127088.1484375,112
"1396","fr52",2004,5052.21,"fr",192101.98,152886.234375,112
"1397","fr52",2005,5085,"fr",199700.69,177674.59375,112
"1398","fr52",2006,5158.43,"fr",208069.67,202618.40625,112
"1399","fr52",2007,5221.15,"fr",216018.57,227360.640625,112
"1400","fr52",2008,5214.08,"fr",213874.59,251422.140625,112
"1401","fr52",2009,5189.15,"fr",209350.03,266934.71875,112
"1402","fr52",2010,5233.75,"fr",210520.03,279589.21875,112
"1403","fr52",2011,5263.15,"fr",219267.09,293510.9375,112
"1404","fr52",2012,5422.48,"fr",222432.73,306425.09375,112
"1405","fr53",2000,2655.44,"fr",86369.4,20583.400390625,113
"1406","fr53",2001,2693.17,"fr",90130.17,38856.19140625,113
"1407","fr53",2002,2717.13,"fr",93877.57,54719.5625,113
"1408","fr53",2003,2713.76,"fr",97058.2,69218.2265625,113
"1409","fr53",2004,2735.26,"fr",101487.58,82823.390625,113
"1410","fr53",2005,2743.16,"fr",103844.77,95446.578125,113
"1411","fr53",2006,2786.77,"fr",107749.87,108181.9921875,113
"1412","fr53",2007,2816.9,"fr",113488.49,121286.4921875,113
"1413","fr53",2008,2801.51,"fr",111566.12,133338.3125,113
"1414","fr53",2009,2774.26,"fr",110039.99,141196.265625,113
"1415","fr53",2010,2783.67,"fr",111705.55,147514.921875,113
"1416","fr53",2011,2787.65,"fr",116137.32,154529.578125,113
"1417","fr53",2012,2872.06,"fr",118625.1,161492.640625,113
"1418","fr61",2000,4853.78,"fr",165340.58,39721.8984375,114
"1419","fr61",2001,4903.05,"fr",176289.18,75920.015625,114
"1420","fr61",2002,4976.09,"fr",183806.56,107369.3125,114
"1421","fr61",2003,4967.72,"fr",188477.94,135311.21875,114
"1422","fr61",2004,5003.3,"fr",194993.3,161567.4375,114
"1423","fr61",2005,5057.24,"fr",202875.55,186876.125,114
"1424","fr61",2006,5149.13,"fr",213875.83,212871.5,114
"1425","fr61",2007,5232.94,"fr",223096.2,238979.671875,114
"1426","fr61",2008,5226.79,"fr",222172.95,262680.625,114
"1427","fr61",2009,5224.54,"fr",221956.2,278571.9375,114
"1428","fr61",2010,5254.15,"fr",226640.26,292185.65625,114
"1429","fr61",2011,5292.06,"fr",236305.12,307244.09375,114
"1430","fr61",2012,5438.05,"fr",239187,321183.46875,114
"1431","fr62",2000,4265.25,"fr",142438.69,33908.80078125,115
"1432","fr62",2001,4377.92,"fr",153250.07,65031.58203125,115
"1433","fr62",2002,4448.51,"fr",159529.89,91907.84375,115
"1434","fr62",2003,4496.1,"fr",164676.66,116065.6640625,115
"1435","fr62",2004,4539.81,"fr",172377.73,139130.71875,115
"1436","fr62",2005,4612.81,"fr",181209.63,161851.515625,115
"1437","fr62",2006,4683.71,"fr",194480.73,186053.78125,115
"1438","fr62",2007,4738.74,"fr",198175.29,209059.90625,115
"1439","fr62",2008,4737.76,"fr",202252,230584.21875,115
"1440","fr62",2009,4747.87,"fr",201833.56,245038.1875,115
"1441","fr62",2010,4765.08,"fr",200948.59,256889.859375,115
"1442","fr62",2011,4795.21,"fr",209840.47,269996.59375,115
"1443","fr62",2012,4947.03,"fr",217076.3,283115.5,115
"1444","fr63",2000,1152.55,"fr",36951.75,8870.2001953125,116
"1445","fr63",2001,1161.65,"fr",38341.64,16730.169921875,116
"1446","fr63",2002,1169.54,"fr",40120.88,23597.943359375,116
"1447","fr63",2003,1158.39,"fr",41085.51,29734.8515625,116
"1448","fr63",2004,1163.15,"fr",41685.08,35247.32421875,116
"1449","fr63",2005,1173.55,"fr",43396.91,40556.125,116
"1450","fr63",2006,1183.55,"fr",44988.5,45878.0078125,116
"1451","fr63",2007,1191.3,"fr",46755.64,51200.90625,116
"1452","fr63",2008,1173.99,"fr",45595.86,55979.171875,116
"1453","fr63",2009,1153.9,"fr",44943.07,58951.89453125,116
"1454","fr63",2010,1150.36,"fr",44017.1,60902.91015625,116
"1455","fr63",2011,1142.92,"fr",45014.79,62952.97265625,116
"1456","fr63",2012,1169.99,"fr",45231.34,64872.42578125,116
"1457","fr71",2000,10144.35,"fr",369811.41,89516.296875,117
"1458","fr71",2001,10274.66,"fr",385514.85,169228.65625,117
"1459","fr71",2002,10342.5,"fr",393609.86,236465.359375,117
"1460","fr71",2003,10367.02,"fr",404314.74,295988.5625,117
"1461","fr71",2004,10424.36,"fr",428971.02,354902.46875,117
"1462","fr71",2005,10508.59,"fr",442510.92,410904.90625,117
"1463","fr71",2006,10663.71,"fr",466071.17,468500.28125,117
"1464","fr71",2007,10834.59,"fr",485556.92,526566.625,117
"1465","fr71",2008,10762.48,"fr",501693.98,580680.3125,117
"1466","fr71",2009,10671.8,"fr",487085.42,614247.5625,117
"1467","fr71",2010,10787.8,"fr",499741.48,647073.125,117
"1468","fr71",2011,10840.13,"fr",520658.18,681776.4375,117
"1469","fr71",2012,11233.66,"fr",525379.06,712972.875,117
"1470","fr72",2000,2102.7,"fr",70150.66,17047.19921875,118
"1471","fr72",2001,2123.14,"fr",72248.24,31950.01953125,118
"1472","fr72",2002,2143.77,"fr",74606.4,44707.31640625,118
"1473","fr72",2003,2145.11,"fr",76667.05,56073.21875,118
"1474","fr72",2004,2141.68,"fr",80066.67,66869.5390625,118
"1475","fr72",2005,2142.78,"fr",82174.64,77046.7109375,118
"1476","fr72",2006,2155.38,"fr",84843.91,87124.1015625,118
"1477","fr72",2007,2166.27,"fr",89198.34,97519.6875,118
"1478","fr72",2008,2142.48,"fr",87274.86,106597.4375,118
"1479","fr72",2009,2116.49,"fr",85245.1,112159.71875,118
"1480","fr72",2010,2127.62,"fr",86563.23,117325.6640625,118
"1481","fr72",2011,2122.14,"fr",89983.29,123108.4140625,118
"1482","fr72",2012,2199.43,"fr",90286.78,127752.25,118
"1483","fr81",2000,3348.91,"fr",113124.16,28146,119
"1484","fr81",2001,3439,"fr",119959.61,53437.30078125,119
"1485","fr81",2002,3530.81,"fr",124497.46,75403.703125,119
"1486","fr81",2003,3582.87,"fr",131114.55,95953.25,119
"1487","fr81",2004,3627.21,"fr",137687.98,115262.5625,119
"1488","fr81",2005,3681.71,"fr",142966.35,133756.875,119
"1489","fr81",2006,3765.55,"fr",150577.93,152790.9375,119
"1490","fr81",2007,3815.91,"fr",157477.58,171952.90625,119
"1491","fr81",2008,3793.11,"fr",161659.16,189562.171875,119
"1492","fr81",2009,3807.43,"fr",161253.58,201549.84375,119
"1493","fr81",2010,3820,"fr",162793.98,211560.375,119
"1494","fr81",2011,3821.43,"fr",168927.3,222190.015625,119
"1495","fr81",2012,3879,"fr",170415.82,231968.015625,119
"1496","fr82",2000,7117.2,"fr",267720.63,66072.296875,120
"1497","fr82",2001,7322.96,"fr",282832.28,125257.25,120
"1498","fr82",2002,7469.17,"fr",291425.78,176195.453125,120
"1499","fr82",2003,7546.63,"fr",302484.67,222413.140625,120
"1500","fr82",2004,7660.94,"fr",319644.89,266943.0625,120
"1501","fr82",2005,7747.95,"fr",334037.26,310125.3125,120
"1502","fr82",2006,7848.12,"fr",349546.13,353779.40625,120
"1503","fr82",2007,7965.06,"fr",361511.21,396945.78125,120
"1504","fr82",2008,7946.59,"fr",362095.25,433002.71875,120
"1505","fr82",2009,7952.51,"fr",358800.27,456304.8125,120
"1506","fr82",2010,7954.79,"fr",373082.84,478506.59375,120
"1507","fr82",2011,7981.89,"fr",380044.28,500787.90625,120
"1508","fr82",2012,8117.67,"fr",390879.21,522138.9375,120
"1509","fr83",2000,379.27,"fr",12710.62,3030.80004882812,121
"1510","fr83",2001,388.66,"fr",13571.43,5763.97998046875,121
"1511","fr83",2002,395.47,"fr",13990.19,8123.68310546875,121
"1512","fr83",2003,404.35,"fr",14669.78,10323.3310546875,121
"1513","fr83",2004,409.76,"fr",15355.93,12387.2314453125,121
"1514","fr83",2005,420.56,"fr",16280.48,14432.8466796875,121
"1515","fr83",2006,429.38,"fr",17340.35,16558.71875,121
"1516","fr83",2007,439.6,"fr",18089.14,18656.111328125,121
"1517","fr83",2008,452.01,"fr",19164.29,20382.294921875,121
"1518","fr83",2009,472.36,"fr",19848.49,21743.150390625,121
"1519","fr83",2010,491.74,"fr",20405.48,22970.677734375,121
"1520","fr83",2011,494.93,"fr",21130.74,24192.875,121
"1521","fr83",2012,477.6,"fr",21357.45,25308.64453125,121
"1522","hu10",2000,9840.94,"hu",54390.44,15396.58984375,124
"1523","hu10",2001,9840.94,"hu",65974.95,30637.40234375,124
"1524","hu10",2002,9840.94,"hu",82383.19,47761.94140625,124
"1525","hu10",2003,9840.94,"hu",83842.67,60521.94921875,124
"1526","hu10",2004,9840.94,"hu",93247.03,74791.1484375,124
"1527","hu10",2005,9840.94,"hu",103993.4,88135.2890625,124
"1528","hu10",2006,9840.94,"hu",108408.7,100023.515625,124
"1529","hu10",2007,9840.94,"hu",121151.04,113186.2890625,124
"1530","hu10",2008,9840.94,"hu",128986.58,125225.015625,124
"1531","hu10",2009,9515,"hu",114052.63,132972.28125,124
"1532","hu10",2010,9391.55,"hu",119181.64,135890.15625,124
"1533","hu10",2011,9385.17,"hu",120724.72,136689.78125,124
"1534","hu10",2012,9422.57,"hu",117310.97,134900.5,124
"1535","hu21",2000,2253.68,"hu",13071.51,4291.91015625,125
"1536","hu21",2001,2253.68,"hu",14965.18,8372.59375,125
"1537","hu21",2002,2253.68,"hu",17048.69,12759.3544921875,125
"1538","hu21",2003,2253.68,"hu",18607.22,16628.1015625,125
"1539","hu21",2004,2253.68,"hu",21143.29,21068.56640625,125
"1540","hu21",2005,2253.68,"hu",23097.29,26161.3125,125
"1541","hu21",2006,2253.68,"hu",22798.81,29562.14453125,125
"1542","hu21",2007,2253.68,"hu",25495.8,35297.68359375,125
"1543","hu21",2008,2253.68,"hu",26199,38624.12890625,125
"1544","hu21",2009,2168.34,"hu",20911.64,39675.5078125,125
"1545","hu21",2010,2219.09,"hu",22715.74,40412.15234375,125
"1546","hu21",2011,2260.74,"hu",23793.92,40168.7890625,125
"1547","hu21",2012,2250.65,"hu",22841.88,39358.359375,125
"1548","hu22",2000,2202.49,"hu",13698.08,4768.16015625,126
"1549","hu22",2001,2202.49,"hu",14938.62,9463.1865234375,126
"1550","hu22",2002,2202.49,"hu",17953.12,13624.708984375,126
"1551","hu22",2003,2202.49,"hu",19650.8,17322.001953125,126
"1552","hu22",2004,2202.49,"hu",20819.38,20795.890625,126
"1553","hu22",2005,2202.49,"hu",21889.36,23707.767578125,126
"1554","hu22",2006,2202.49,"hu",22834.51,26222.802734375,126
"1555","hu22",2007,2202.49,"hu",24255.3,28942.0625,126
"1556","hu22",2008,2202.49,"hu",25487.87,33050.39453125,126
"1557","hu22",2009,2104.19,"hu",21295.08,33941.0546875,126
"1558","hu22",2010,2152.86,"hu",23592.25,34973.3671875,126
"1559","hu22",2011,2227.95,"hu",24806.28,37631.03125,126
"1560","hu22",2012,2219.43,"hu",23839.64,41320.0859375,126
"1561","hu23",2000,1578.55,"hu",8752.51,2539.07006835938,127
"1562","hu23",2001,1578.55,"hu",10249.67,5058.27978515625,127
"1563","hu23",2002,1578.55,"hu",12106.02,7959.34765625,127
"1564","hu23",2003,1578.55,"hu",12545.72,10961.6259765625,127
"1565","hu23",2004,1578.55,"hu",13509.71,13911.7421875,127
"1566","hu23",2005,1578.55,"hu",14450.92,16400.431640625,127
"1567","hu23",2006,1578.55,"hu",14238.19,18839.45703125,127
"1568","hu23",2007,1578.55,"hu",15607.02,21073.5078125,127
"1569","hu23",2008,1578.55,"hu",16527.94,23110.1015625,127
"1570","hu23",2009,1574.59,"hu",14289.84,25091.31640625,127
"1571","hu23",2010,1565.88,"hu",14644.22,26030.1484375,127
"1572","hu23",2011,1525.22,"hu",14895.23,26810.8671875,127
"1573","hu23",2012,1515.12,"hu",14476.39,27861.427734375,127
"1574","hu31",2000,1830.06,"hu",10075.56,3561.89990234375,128
"1575","hu31",2001,1830.06,"hu",12164.08,6699.74462890625,128
"1576","hu31",2002,1830.06,"hu",14129.17,9983.212890625,128
"1577","hu31",2003,1830.06,"hu",14861.87,13508.9111328125,128
"1578","hu31",2004,1830.06,"hu",16562.48,17047.5546875,128
"1579","hu31",2005,1830.06,"hu",18258.08,19905.9609375,128
"1580","hu31",2006,1830.06,"hu",18034.97,22832.095703125,128
"1581","hu31",2007,1830.06,"hu",19508.02,25093.841796875,128
"1582","hu31",2008,1830.06,"hu",19766.14,27959.794921875,128
"1583","hu31",2009,1825.95,"hu",16479.26,28301.85546875,128
"1584","hu31",2010,1838.05,"hu",16957.04,28867.6171875,128
"1585","hu31",2011,1863.54,"hu",17352.78,29640.42578125,128
"1586","hu31",2012,1824.45,"hu",16908.96,29880.412109375,128
"1587","hu32",2000,2255.21,"hu",12245.33,3861.30004882812,129
"1588","hu32",2001,2255.21,"hu",15038.05,8085.384765625,129
"1589","hu32",2002,2255.21,"hu",17618.06,12524.02734375,129
"1590","hu32",2003,2255.21,"hu",18624.82,16389.8125,129
"1591","hu32",2004,2255.21,"hu",20084.69,20155.78125,129
"1592","hu32",2005,2255.21,"hu",21416.17,24065.984375,129
"1593","hu32",2006,2255.21,"hu",21560.98,27827.3359375,129
"1594","hu32",2007,2255.21,"hu",23259.7,31795.134765625,129
"1595","hu32",2008,2255.21,"hu",24402.8,34878.265625,129
"1596","hu32",2009,2280.61,"hu",21780.21,36236.00390625,129
"1597","hu32",2010,2293.11,"hu",22236.24,36969.5234375,129
"1598","hu32",2011,2252.47,"hu",23195.78,37593.2265625,129
"1599","hu32",2012,2293.89,"hu",22899.93,38618.8515625,129
"1600","hu33",2000,2155.78,"hu",12192.5,2938.01000976562,130
"1601","hu33",2001,2155.78,"hu",14330.02,6038.80859375,130
"1602","hu33",2002,2155.78,"hu",16510.28,9520.587890625,130
"1603","hu33",2003,2155.78,"hu",16873.99,12639.7900390625,130
"1604","hu33",2004,2155.78,"hu",18675.45,15809.021484375,130
"1605","hu33",2005,2155.78,"hu",20056.59,19826.3984375,130
"1606","hu33",2006,2155.78,"hu",19836.87,22373.55859375,130
"1607","hu33",2007,2155.78,"hu",21322.73,24821.474609375,130
"1608","hu33",2008,2155.78,"hu",22903.74,27597.5234375,130
"1609","hu33",2009,2134.61,"hu",19476.95,29234.615234375,130
"1610","hu33",2010,2148.42,"hu",19863.42,30988.173828125,130
"1611","hu33",2011,2153.61,"hu",20919.45,32691.408203125,130
"1612","hu33",2012,2162.7,"hu",20655.95,33493.046875,130
"1613","ie01",2000,2061.84,"ie",48244.76,17142.33984375,131
"1614","ie01",2001,2117.28,"ie",55537.65,34253.69921875,131
"1615","ie01",2002,2149.56,"ie",63814.75,49333.453125,131
"1616","ie01",2003,2216.76,"ie",68114.38,67079.578125,131
"1617","ie01",2004,2317.7,"ie",74848.87,86111.5625,131
"1618","ie01",2005,2403.28,"ie",78148.76,109987.0390625,131
"1619","ie01",2006,2530.43,"ie",86167.01,136141.375,131
"1620","ie01",2007,2641.35,"ie",90582.25,155508.765625,131
"1621","ie01",2008,2627.65,"ie",87607.65,163792.84375,131
"1622","ie01",2009,2397.45,"ie",81410.63,161580.203125,131
