"","year","sic4dig","id","go","m","l","k","sic3dig","sic2dig","minyear","maxyear","countyear","va","lnvaOl","lnk"
"14260",80,3117,98379,12314.767578125,7284,21,2201.81005859375,311,31,79,86,8,5030.767578125,5.47880554199219,7.69703483581543
"14261",83,3117,98379,19424.775390625,10949.431640625,24,2050.84936523438,311,31,79,86,8,8475.34375,5.86686277389526,7.62600946426392
"14262",79,3117,98379,9902.154296875,6534.21923828125,22,2488.64208984375,311,31,79,86,8,3367.93505859375,5.03101253509521,7.81949234008789
"14263",84,3117,98379,18795.513671875,10613.1357421875,24,1880.7138671875,311,31,79,86,8,8182.3779296875,5.83168411254883,7.53940677642822
"14264",86,3117,98379,16659.69140625,8942.1103515625,18,1544.42932128906,311,31,79,86,8,7717.5810546875,6.06088447570801,7.34240961074829
"14265",84,3311,98406,3218.9658203125,1530.22473144531,11,1920.17456054688,331,33,79,86,8,1688.74108886719,5.03384351730347,7.56017160415649
"14266",83,3311,98406,7417.708984375,4138.3046875,11,2085.54321289062,331,33,79,86,8,3279.404296875,5.69752168655396,7.6427845954895
"14267",79,3311,98406,12166.93359375,6629.30322265625,15,2070.58740234375,331,33,79,86,8,5537.63037109375,5.91127157211304,7.63558769226074
"14268",86,3311,98406,11840.7548828125,11288.20703125,12,1631.77758789062,331,33,79,86,8,552.5478515625,3.82963347434998,7.39742517471313
"14269",82,3311,98406,12327.666015625,3781.7275390625,13,2266.98120117188,331,33,79,86,8,8545.9384765625,6.48826217651367,7.72620439529419
"14270",80,3311,98406,12461,8068,18,2684.90087890625,331,33,79,86,8,4393,5.49739599227905,7.89539909362793
"14271",81,3311,98406,11241.8037109375,8746.7724609375,17,2466.15307617188,331,33,79,86,8,2495.03125,4.98884296417236,7.81041479110718
"14272",85,3311,98406,11505.55859375,4377.36767578125,11,1769.3720703125,331,33,79,86,8,7128.19091796875,6.47391748428345,7.47838020324707
"14273",79,3211,98415,88864.6171875,68495.703125,23,4460.904296875,321,32,79,86,8,20368.9140625,6.78627109527588,8.40310668945312
"14274",81,3560,98415,87445.3984375,21687.48046875,20,3581.52685546875,321,32,79,86,8,65757.921875,8.09800338745117,8.18354415893555
"14275",82,3560,98415,42344.39453125,26188.01171875,20,3341.18041992188,321,32,79,86,8,16156.3828125,6.69433832168579,8.11407947540283
"14276",83,3560,98415,47106.140625,38175.5625,21,3007.76831054688,321,32,79,86,8,8930.578125,6.0527138710022,8.00895404815674
"14277",86,3211,98415,88581.3671875,40563.22265625,22,2204.50268554688,321,32,79,86,8,48018.14453125,7.68829154968262,7.69825744628906
"14278",80,3560,98415,71231.6875,38119,22,3992.99633789062,321,32,79,86,8,33112.6875,7.31662940979004,8.29229736328125
"14279",85,3211,98415,82937.7265625,37100.01953125,23,2351.04907226562,321,32,79,86,8,45837.70703125,7.59736824035645,7.76261711120605
"14280",84,3211,98415,70252.203125,40904.3984375,23,2711.78515625,321,32,79,86,8,29347.8046875,7.15147876739502,7.90536260604858
"14281",83,3311,98424,27242.833984375,23443.40234375,23,2994.96948242188,331,33,79,86,8,3799.431640625,5.10711240768433,8.00468921661377
"14282",80,3311,98424,40517.7265625,17955,21,2758.67749023438,331,33,79,86,8,22562.7265625,6.97953224182129,7.92250680923462
"14283",84,3311,98424,29832.57421875,23193.2578125,24,2763.12524414062,331,33,79,86,8,6639.31640625,5.62271022796631,7.92411756515503
"14284",79,3311,98424,19786.376953125,12338.7705078125,20,2795.13818359375,331,33,79,86,8,7447.6064453125,5.91991567611694,7.9356369972229
"14285",81,3311,98424,33497.05078125,31051.974609375,23,2561.11376953125,331,33,79,86,8,2445.076171875,4.66633749008179,7.84819746017456
"14286",85,3311,98424,43736.2421875,32264.9921875,24,722.496765136719,331,33,79,86,8,11471.25,6.16954517364502,6.58271312713623
"14287",82,3311,98424,33490.921875,23047.5,20,3249.09033203125,331,33,79,86,8,10443.421875,6.25799512863159,8.08613014221191
"14288",86,3311,98424,40096.546875,33939.38671875,26,727.549987792969,331,33,79,86,8,6157.16015625,5.46727418899536,6.58968257904053
"14289",85,3117,98433,23093.72265625,17097.947265625,31,3222.4208984375,311,31,79,86,8,5995.775390625,5.2648229598999,8.07788848876953
"14290",82,3117,98433,19742.619140625,18075.24609375,25,4052.75537109375,311,31,79,86,8,1667.373046875,4.20012903213501,8.30715179443359
"14291",81,3117,98433,17130.01171875,13469.66015625,24,4405.5947265625,311,31,79,86,8,3660.3515625,5.02726078033447,8.3906307220459
"14292",84,3117,98433,24765.310546875,12581.0244140625,29,3466.82080078125,311,31,79,86,8,12184.2861328125,6.04060649871826,8.15099334716797
"14293",79,3117,98433,9851.0595703125,7311.17431640625,16,4751.56396484375,311,31,79,86,8,2539.88525390625,5.06728553771973,8.46622943878174
"14294",83,3117,98433,27723.951171875,14716.1923828125,28,3741.75830078125,311,31,79,86,8,13007.7587890625,6.14109659194946,8.22731113433838
"14295",80,3117,98433,19231.1171875,12681,16,4810.3125,311,31,79,86,8,6550.1171875,6.01464939117432,8.47851753234863
"14296",86,3117,98433,19669.21484375,14784.5322265625,27,3004.01831054688,311,31,79,86,8,4884.6826171875,5.19802284240723,8.00770568847656
"14297",80,3117,98451,23421,14560,35,2901.32958984375,311,31,79,86,8,8861,5.53406667709351,7.97292423248291
"14298",84,3117,98451,25322.18359375,20109.072265625,39,2033.43041992188,311,31,79,86,8,5213.111328125,4.89537048339844,7.61747932434082
"14299",81,3117,98451,23814.732421875,19529.94921875,38,2587.78857421875,311,31,79,86,8,4284.783203125,4.72523927688599,7.85855913162231
"14300",79,3117,98451,22942.607421875,17808.1328125,43,3248.05786132812,311,31,79,86,8,5134.474609375,4.78253269195557,8.08581256866455
"14301",85,3117,98451,36251.58984375,26942.99609375,39,1822.30810546875,311,31,79,86,8,9308.59375,5.47513151168823,7.5078592300415
"14302",83,3117,98451,21066.990234375,19123.35546875,39,2275.18823242188,311,31,79,86,8,1943.634765625,3.90875339508057,7.72981786727905
"14303",82,3117,98451,25997.17578125,22015.771484375,41,2553.04223632812,311,31,79,86,8,3981.404296875,4.57581758499146,7.84504079818726
"14304",86,3117,98451,31012.0390625,21626.427734375,39,1637.2861328125,311,31,79,86,8,9385.611328125,5.48337125778198,7.40079545974731
"14305",82,3117,98577,19181.17578125,11173.857421875,25,1123.01867675781,311,31,79,86,8,8007.318359375,5.76923561096191,7.02377557754517
"14306",84,3117,98577,15275.5048828125,10117.798828125,22,1082.79528808594,311,31,79,86,8,5157.7060546875,5.45720481872559,6.98730134963989
"14307",81,3117,98577,17833.517578125,10564.609375,20,1161.44934082031,311,31,79,86,8,7268.908203125,5.89562892913818,7.05742406845093
"14308",85,3117,98577,14716.01171875,10981.6611328125,20,955.180297851562,311,31,79,86,8,3734.3505859375,5.2295970916748,6.86190032958984
"14309",79,3117,98577,13699.7255859375,10552.0712890625,19,1273.0625,311,31,79,86,8,3147.654296875,5.1099739074707,7.14918088912964
"14310",86,3117,98577,18381.388671875,10728.142578125,22,1341.80541992188,311,31,79,86,8,7653.24609375,5.85184288024902,7.20177125930786
"14311",80,3117,98577,15720,9554,20,1307.62023925781,311,31,79,86,8,6166,5.7310733795166,7.17596435546875
"14312",83,3117,98577,16526.310546875,10725.7470703125,22,1163.65441894531,311,31,79,86,8,5800.5634765625,5.57466793060303,7.05932092666626
"14313",80,3117,98595,11605,8975,14,3123.6474609375,311,31,79,86,8,2630,5.23568201065063,8.04675674438477
"14314",82,3117,98595,18663.529296875,15969.447265625,12,2595.82104492188,311,31,79,86,8,2694.08203125,5.41390609741211,7.86165809631348
"14315",83,3117,98595,19299.19921875,11357.6708984375,21,2336.23901367188,311,31,79,86,8,7941.5283203125,5.93533849716187,7.75629758834839
"14316",86,3117,98595,29985.0234375,23481.6484375,24,1703.11828613281,311,31,79,86,8,6503.375,5.60202264785767,7.44021606445312
"14317",81,3117,98595,17055.009765625,14149.013671875,18,2884.24560546875,311,31,79,86,8,2905.99609375,5.08415985107422,7.96701860427856
"14318",79,3117,98595,8217.685546875,7612.27783203125,15,2839.60815429688,311,31,79,86,8,605.40771484375,3.69785189628601,7.95142126083374
"14319",85,3117,98595,25546.259765625,23796.529296875,31,1892.35363769531,311,31,79,86,8,1749.73046875,4.03322982788086,7.54557657241821
"14320",84,3117,98595,18151.787109375,16163.603515625,22,2102.615234375,311,31,79,86,8,1988.18359375,4.50393438339233,7.6509370803833
"14321",86,3521,98712,425688.875,328980.78125,201,95497.90625,352,35,79,86,8,96708.09375,6.1761474609375,11.4668598175049
"14322",83,3521,98712,265893.84375,200575.046875,100,47889.15625,352,35,79,86,8,65318.796875,6.48186492919922,10.7766447067261
"14323",79,3521,98712,156126,135113.6875,76,5988.1513671875,352,35,79,86,8,21012.3125,5.62213039398193,8.69753837585449
"14324",82,3521,98712,151016.75,85462.125,98,35377.453125,352,35,79,86,8,65554.625,6.50567150115967,10.4738302230835
"14325",85,3521,98712,392679.21875,226076.953125,157,78743.9140625,352,35,79,86,8,166602.265625,6.96711874008179,11.2739562988281
"14326",81,3521,98712,223345.6875,168841.390625,86,30376.41796875,352,35,79,86,8,54504.296875,6.45168733596802,10.32142162323
"14327",84,3521,98712,285940.65625,223306.609375,119,54946.6796875,352,35,79,86,8,62634.046875,6.26594066619873,10.9141187667847
"14328",80,3521,98712,254606,124767,80,19797.828125,352,35,79,86,8,129839,7.39202404022217,9.8933277130127
"14329",83,3813,98721,46225.7265625,22355.634765625,54,25684.072265625,381,38,79,86,8,23870.091796875,6.09139728546143,10.1536264419556
"14330",79,3813,98721,88060.9453125,52624.234375,104,28252.92578125,381,38,79,86,8,35436.7109375,5.8311128616333,10.2489519119263
"14331",86,3813,98721,69096.265625,45974.2421875,77,25586.671875,381,38,79,86,8,23122.0234375,5.70473527908325,10.149827003479
"14332",81,3813,98721,87760.671875,45913.6484375,100,27998.470703125,381,38,79,86,8,41847.0234375,6.03660583496094,10.2399053573608
"14333",84,3813,98721,61853.4453125,31348.58203125,55,25420.44140625,381,38,79,86,8,30504.86328125,6.31830835342407,10.1433086395264
"14334",85,3813,98721,75120.5859375,41106.24609375,67,25109.33984375,381,38,79,86,8,34014.33984375,6.22984504699707,10.1309947967529
"14335",80,3813,98721,82315.8046875,43822,91,28381.931640625,381,38,79,86,8,38493.8046875,6.04739332199097,10.2535076141357
"14336",82,3813,98721,40587.6328125,15825.9228515625,81,25040.111328125,381,38,79,86,8,24761.7109375,5.72260475158691,10.1282339096069
"14337",84,3813,98739,10469.6953125,5338.68017578125,13,994.456970214844,381,38,79,86,8,5131.01513671875,5.97810935974121,6.90219688415527
"14338",85,3813,98739,29684.740234375,19584.826171875,33,959.633361816406,381,38,79,86,8,10099.9140625,5.72377443313599,6.86655139923096
"14339",79,3813,98739,25844.861328125,13065.91796875,45,444.765350341797,381,38,79,86,8,12778.943359375,5.64889144897461,6.09754705429077
"14340",86,3813,98739,26319.046875,19645.8984375,37,1014.45672607422,381,38,79,86,8,6673.1484375,5.1949291229248,6.92210865020752
"14341",83,3813,98739,19395.8515625,8164.2578125,21,1026.0439453125,381,38,79,86,8,11231.59375,6.28196334838867,6.9334659576416
"14342",82,3813,98739,13406.6728515625,9014.1484375,25,1193.40405273438,381,38,79,86,8,4392.5244140625,5.16878366470337,7.08456516265869
"14343",80,3813,98739,23795,11354,40,1303.03820800781,381,38,79,86,8,12441,5.73987340927124,7.17245388031006
"14344",81,3813,98739,20667.73828125,11225.3671875,40,1248.52026367188,381,38,79,86,8,9442.37109375,5.46408271789551,7.12971448898315
"14345",80,3813,98748,28449,23747,81,18960.10546875,381,38,79,86,8,4702,4.0612940788269,9.8500919342041
"14346",83,3813,98748,31675.26171875,16061.3740234375,21,14348.6708984375,381,38,79,86,8,15613.8876953125,6.61139345169067,9.57141304016113
"14347",79,3813,98748,60363.46484375,36766.34765625,52,20824.951171875,381,38,79,86,8,23597.1171875,6.11763620376587,9.94390678405762
"14348",84,3813,98748,31126.10546875,12428.236328125,22,13088.708984375,381,38,79,86,8,18697.869140625,6.74512243270874,9.47950553894043
"14349",86,3813,98748,35996.94921875,25927.677734375,64,10908.2978515625,381,38,79,86,8,10069.271484375,5.05836057662964,9.29727935791016
"14350",82,3813,98748,11880.6572265625,8562.8837890625,35,15737.8740234375,381,38,79,86,8,3317.7734375,4.55170106887817,9.66382503509521
"14351",85,3813,98748,32358.833984375,19497.263671875,23,11945.638671875,381,38,79,86,8,12861.5703125,6.32650470733643,9.38812160491943
"14352",81,3813,98748,38264.703125,12443.4453125,83,17269.982421875,381,38,79,86,8,25821.2578125,5.74011278152466,9.7567253112793
"14353",84,3312,98802,20577.705078125,10424.52734375,23,2407.119140625,331,33,79,86,8,10153.177734375,6.09004783630371,7.78618574142456
"14354",80,3312,98802,30937.57421875,21920,38,3714.19848632812,331,33,79,86,8,9017.57421875,5.46934461593628,8.2199182510376
"14355",83,3312,98802,16674.697265625,11495.4697265625,31,2674.47436523438,331,33,79,86,8,5179.2275390625,5.11842393875122,7.89150810241699
"14356",79,3312,98802,26393.70703125,16024.8681640625,39,2893.076171875,331,33,79,86,8,10368.8388671875,5.58299875259399,7.9700756072998
"14357",81,3312,98802,26846.79296875,26287.384765625,25,3321.71313476562,331,33,79,86,8,559.408203125,3.10800361633301,8.10823631286621
"14358",85,3312,98802,30178.8203125,24669.841796875,45,2170.51782226562,331,33,79,86,8,5508.978515625,4.80747222900391,7.68272113800049
"14359",82,3312,98802,17448.365234375,14797.1806640625,29,2977.4228515625,331,33,79,86,8,2651.1845703125,4.51546621322632,7.99881315231323
"14360",86,3312,98802,33102.078125,29197.52734375,45,1960.58154296875,331,33,79,86,8,3904.55078125,4.46323537826538,7.5809965133667
"14361",81,3813,98829,72359.34375,27774.29296875,69,27145.6640625,383,38,79,86,8,44585.05078125,6.47104740142822,10.2089729309082
"14362",82,3839,98829,27076.603515625,11601.505859375,55,25190.904296875,383,38,79,86,8,15475.09765625,5.6396541595459,10.134238243103
"14363",83,3839,98829,34666.0390625,8222.66796875,57,24169.794921875,383,38,79,86,8,26443.37109375,6.13970947265625,10.0928592681885
"14364",85,3839,98829,40707.74609375,16370.712890625,78,23273.55859375,383,38,79,86,8,24337.033203125,5.74304580688477,10.0550727844238
"14365",79,3839,98829,50466.6796875,18859.91796875,67,30952.1015625,383,38,79,86,8,31606.76171875,6.15643358230591,10.3401966094971
"14366",84,3839,98829,39027.10546875,20649.951171875,68,24119.619140625,383,38,79,86,8,18377.154296875,5.59935569763184,10.090781211853
"14367",86,3839,98829,46340.8828125,20657.87109375,78,21755.435546875,383,38,79,86,8,25683.01171875,5.79687643051147,9.9876184463501
"14368",80,3819,98829,78004.8125,29273,68,29122.908203125,383,38,79,86,8,48731.8125,6.57457971572876,10.2792806625366
"14369",86,3813,98838,21582.95703125,15822.57421875,41,3424.84619140625,381,38,79,86,8,5760.3828125,4.94518709182739,8.13881206512451
"14370",84,3813,98838,23401.564453125,13858.98828125,13,4182.39892578125,381,38,79,86,8,9542.576171875,6.59856939315796,8.3386402130127
"14371",81,3813,98838,30712.419921875,17569.763671875,41,5662.97900390625,381,38,79,86,8,13142.65625,5.77004623413086,8.64170551300049
"14372",82,3813,98838,13954.34765625,9662.3583984375,21,5116.79541015625,381,38,79,86,8,4291.9892578125,5.31998300552368,8.540283203125
"14373",80,3813,98838,22473,16290,45,6269.74072265625,381,38,79,86,8,6183,4.92289638519287,8.74349021911621
"14374",79,3813,98838,28939.90625,16259.2646484375,22,6943.8681640625,381,38,79,86,8,12680.6416015625,6.35678958892822,8.84561443328857
"14375",85,3813,98838,24810.2734375,15546.1123046875,27,3783.7900390625,381,38,79,86,8,9264.1611328125,5.83807182312012,8.23848152160645
"14376",83,3813,98838,17502.419921875,10268.0048828125,12,4625.09375,381,38,79,86,8,7234.4150390625,6.40169811248779,8.43925189971924
"14377",82,3211,98847,84929.5703125,30602.84765625,127,48504.65625,321,32,79,86,8,54326.72265625,6.05858421325684,10.7894153594971
"14378",85,3211,98847,227010.9375,119411.6484375,135,78762.015625,321,32,79,86,8,107599.2890625,6.68089437484741,11.2741861343384
"14379",79,3211,98847,103291.3359375,63844.4296875,150,36140.296875,321,32,79,86,8,39446.90625,5.57207584381104,10.4951639175415
"14380",81,3211,98847,138049.8125,111628.2421875,127,50784.8046875,321,32,79,86,8,26421.5703125,5.33774900436401,10.835352897644
"14381",83,3211,98847,181694.875,78459.875,137,46856.875,321,32,79,86,8,103235,6.6247820854187,10.7548532485962
"14382",84,3211,98847,216140.46875,123421.0625,175,77886,321,32,79,86,8,92719.40625,6.27254724502563,11.2630014419556
"14383",80,3211,98847,126890.578125,47400,142,43803.7734375,321,32,79,86,8,79490.578125,6.32756662368774,10.6874752044678
"14384",86,3211,98847,252368.375,168501.203125,136,83245.484375,321,32,79,86,8,83867.171875,6.42433452606201,11.3295488357544
"14385",85,3111,98865,36941.55859375,8952.2236328125,64,18634.95703125,311,31,79,86,8,27989.3359375,6.08069562911987,9.83279418945312
"14386",86,3111,98865,22597.35546875,17835.787109375,74,17351.501953125,311,31,79,86,8,4761.568359375,4.16426706314087,9.76143455505371
"14387",79,3111,98865,8908.3154296875,2345.65161132812,28,3559.52587890625,311,31,79,86,8,6562.6640625,5.45694732666016,8.17738246917725
"14388",80,3111,98865,14842,1547,51,9579.490234375,311,31,79,86,8,13295,5.56331777572632,9.16737937927246
"14389",81,3111,98865,17252.484375,1828.28649902344,44,9239.455078125,311,31,79,86,8,15424.1982421875,5.85950326919556,9.13123798370361
"14390",84,3111,98865,32001.822265625,7386.98388671875,69,17008.40625,311,31,79,86,8,24614.837890625,5.87699842453003,9.74146270751953
"14391",83,3111,98865,57805.65234375,3560.68481445312,67,14464.849609375,311,31,79,86,8,54244.96875,6.69657278060913,9.57947635650635
"14392",82,3111,98865,24973.17578125,2201.86254882812,55,10781.5029296875,311,31,79,86,8,22771.3125,6.02592372894287,9.28558731079102
"14393",82,3530,98901,15667.1142578125,9687.275390625,10,40794.30859375,354,35,79,86,8,5979.8388671875,6.39356374740601,10.6162977218628
"14394",80,3530,98901,6132.07080078125,1210,15,55448.09375,354,35,79,86,8,4922.07080078125,5.79343461990356,10.9232025146484
"14395",81,3530,98901,6249.85791015625,1423.453125,15,47461.453125,354,35,79,86,8,4826.40478515625,5.77380704879761,10.7676734924316
"14396",85,3540,98901,11903.80078125,8261.9091796875,22,27198.98046875,354,35,79,86,8,3641.8916015625,5.10921621322632,10.2109346389771
